UNIT,CNTYNAMB,lat,lon,STALP,ZIP,ASSET
Citizens Business Bank,Orange,33.788095,-117.852864,CA,91764,"13,746,731"
Citizens Business Bank,Fresno,36.850463,-119.783897,CA,91764,"13,746,731"
Citizens Business Bank,Fresno,36.850463,-119.783897,CA,91764,"13,746,731"
Citizens Business Bank,Orange,33.733905,-117.995239,CA,91764,"13,746,731"
Citizens Business Bank,Orange,33.537077,-117.77784,CA,91764,"13,746,731"
Citizens Business Bank,San Bernardino,34.10427,-117.67012,CA,91764,"13,746,731"
Citizens Business Bank,Los Angeles,34.103393,-118.08923,CA,91764,"13,746,731"
Citizens Business Bank,San Bernardino,34.085802,-117.4357,CA,91764,"13,746,731"
Citizens Business Bank,Los Angeles,33.858328,-118.293072,CA,91764,"13,746,731"
Citizens Business Bank,Los Angeles,34.086306,-117.870875,CA,91764,"13,746,731"
Citizens Business Bank,Los Angeles,34.051557,-118.056004,CA,91764,"13,746,731"
Citizens Business Bank,Los Angeles,34.112701,-118.125305,CA,91764,"13,746,731"
Citizens Business Bank,Los Angeles,34.223275,-118.19607,CA,91764,"13,746,731"
Tri Counties Bank,Glenn,39.74739,-122.184787,CA,95973,"7,358,310"
Tri Counties Bank,Placer,38.777953,-121.288631,CA,95973,"7,358,310"
Tri Counties Bank,Nevada,39.222767,-121.203991,CA,95973,"7,358,310"
Tri Counties Bank,Butte,39.501329,-121.560519,CA,95973,"7,358,310"
Tri Counties Bank,Nevada,39.325296,-120.223898,CA,95973,"7,358,310"
Tri Counties Bank,Shasta,40.589888,-122.358263,CA,95973,"7,358,310"
Tri Counties Bank,San Francisco,37.792637,-122.399848,CA,95973,"7,358,310"
Tri Counties Bank,Shasta,40.561749,-122.400679,CA,95973,"7,358,310"
Tri Counties Bank,Sutter,39.141841,-121.639723,CA,95973,"7,358,310"
Tri Counties Bank,San Mateo,37.595198,-122.502965,CA,95973,"7,358,310"
Tri Counties Bank,San Mateo,37.56464,-122.323584,CA,95973,"7,358,310"
Tri Counties Bank,San Mateo,37.611377,-122.40257,CA,95973,"7,358,310"
Tri Counties Bank,Humboldt,40.935015,-124.100966,CA,95973,"7,358,310"
Tri Counties Bank,Siskiyou,41.73125,-122.636409,CA,95973,"7,358,310"
Tri Counties Bank,Stanislaus,37.471233,-121.13013,CA,95973,"7,358,310"
Tri Counties Bank,Stanislaus,37.51119,-120.849007,CA,95973,"7,358,310"
Tri Counties Bank,Shasta,40.6106,-122.380338,CA,95973,"7,358,310"
Tri Counties Bank,Siskiyou,41.313693,-122.311328,CA,95973,"7,358,310"
Tri Counties Bank,Glenn,39.52201,-122.19385,CA,95973,"7,358,310"
Tri Counties Bank,Lake,38.749326,-122.616576,CA,95973,"7,358,310"
Tri Counties Bank,Butte,39.755066,-121.863192,CA,95973,"7,358,310"
Tri Counties Bank,Butte,39.757993,-121.847157,CA,95973,"7,358,310"
Tri Counties Bank,San Francisco,37.800379,-122.439423,CA,95973,"7,358,310"
Tri Counties Bank,San Mateo,37.252672,-122.383076,CA,95973,"7,358,310"
Tri Counties Bank,Contra Costa,37.943427,-121.737746,CA,95973,"7,358,310"
Tri Counties Bank,Butte,39.716283,-121.795265,CA,95973,"7,358,310"
Tri Counties Bank,Sacramento,38.6893,-121.123893,CA,95973,"7,358,310"
Tri Counties Bank,Mendocino,39.40995,-123.354151,CA,95973,"7,358,310"
Tri Counties Bank,Lassen,40.412075,-120.638182,CA,95973,"7,358,310"
Tri Counties Bank,Shasta,40.452197,-122.288348,CA,95973,"7,358,310"
Tri Counties Bank,Humboldt,40.782484,-124.163649,CA,95973,"7,358,310"
Tri Counties Bank,Siskiyou,41.425132,-122.384348,CA,95973,"7,358,310"
Tri Counties Bank,Nevada,39.217722,-121.06408,CA,95973,"7,358,310"
Tri Counties Bank,Nevada,39.259087,-121.017668,CA,95973,"7,358,310"
Tri Counties Bank,Madera,37.121248,-120.260121,CA,95973,"7,358,310"
Tri Counties Bank,Merced,37.256967,-121.000388,CA,95973,"7,358,310"
Tri Counties Bank,Shasta,40.377682,-122.283481,CA,95973,"7,358,310"
Tri Counties Bank,Stanislaus,37.700272,-121.062194,CA,95973,"7,358,310"
Tri Counties Bank,Placer,38.743861,-121.229782,CA,95973,"7,358,310"
Tri Counties Bank,Shasta,40.940422,-121.67183,CA,95973,"7,358,310"
Tri Counties Bank,Humboldt,40.576424,-124.263853,CA,95973,"7,358,310"
Tri Counties Bank,Santa Clara,37.37321,-122.035772,CA,95973,"7,358,310"
Tri Counties Bank,Shasta,40.993403,-121.485816,CA,95973,"7,358,310"
Tri Counties Bank,Sacramento,38.65764,-121.511874,CA,95973,"7,358,310"
Tri Counties Bank,Shasta,40.680427,-122.363446,CA,95973,"7,358,310"
Tri Counties Bank,Tulare,36.32621,-119.269673,CA,95973,"7,358,310"
Tri Counties Bank,Kern,35.359618,-119.060733,CA,95973,"7,358,310"
Tri Counties Bank,Trinity,40.72959,-122.939178,CA,95973,"7,358,310"
Tri Counties Bank,Butte,39.771583,-121.874336,CA,95973,"7,358,310"
Tri Counties Bank,Yolo,38.677423,-121.77214,CA,95973,"7,358,310"
Tri Counties Bank,Shasta,40.521967,-122.382654,CA,95973,"7,358,310"
Tri Counties Bank,San Mateo,37.702851,-122.463114,CA,95973,"7,358,310"
Tri Counties Bank,Butte,39.724427,-121.632844,CA,95973,"7,358,310"
Tri Counties Bank,Humboldt,40.867998,-124.086045,CA,95973,"7,358,310"
Tri Counties Bank,San Francisco,37.744502,-122.453291,CA,95973,"7,358,310"
Tri Counties Bank,San Mateo,37.486943,-122.235886,CA,95973,"7,358,310"
Tri Counties Bank,Sutter,39.13303,-121.635479,CA,95973,"7,358,310"
Tri Counties Bank,Fresno,36.83813,-119.847323,CA,95973,"7,358,310"
Tri Counties Bank,Trinity,40.554068,-123.184182,CA,95973,"7,358,310"
Tri Counties Bank,Nevada,39.233364,-121.035539,CA,95973,"7,358,310"
Tri Counties Bank,Tehama,40.168678,-122.22845,CA,95973,"7,358,310"
Tri Counties Bank,San Mateo,37.460473,-122.429716,CA,95973,"7,358,310"
Tri Counties Bank,Mendocino,39.831117,-123.248072,CA,95973,"7,358,310"
Tri Counties Bank,Butte,39.737479,-121.835737,CA,95973,"7,358,310"
Tri Counties Bank,Placer,38.90174,-121.068526,CA,95973,"7,358,310"
Tri Counties Bank,Sacramento,38.57982,-121.496136,CA,95973,"7,358,310"
Tri Counties Bank,Sonoma,38.442254,-122.710331,CA,95973,"7,358,310"
Tri Counties Bank,Humboldt,40.780484,-124.179474,CA,95973,"7,358,310"
Tri Counties Bank,Colusa,39.206432,-122.003517,CA,95973,"7,358,310"
Tri Counties Bank,Shasta,40.571068,-122.35587,CA,95973,"7,358,310"
Tri Counties Bank,Butte,39.797401,-121.851586,CA,95973,"7,358,310"
Tri Counties Bank,Yuba,39.160437,-121.563457,CA,95973,"7,358,310"
Tri Counties Bank,Humboldt,40.597954,-124.157463,CA,95973,"7,358,310"
Tri Counties Bank,Shasta,40.538371,-122.238647,CA,95973,"7,358,310"
Tri Counties Bank,Del Norte,41.752904,-124.196695,CA,95973,"7,358,310"
Tri Counties Bank,Butte,39.646448,-121.800268,CA,95973,"7,358,310"
Tri Counties Bank,San Mateo,37.654684,-122.433901,CA,95973,"7,358,310"
Montecito Bank & Trust,Santa Barbara,34.42169,-119.702077,CA,93101,"1,882,135"
Montecito Bank & Trust,Santa Barbara,34.396213,-119.513064,CA,93101,"1,882,135"
Montecito Bank & Trust,Santa Barbara,34.421552,-119.647546,CA,93101,"1,882,135"
Montecito Bank & Trust,Santa Barbara,34.401945,-119.72412,CA,93101,"1,882,135"
Montecito Bank & Trust,Santa Barbara,34.429619,-119.730421,CA,93101,"1,882,135"
Montecito Bank & Trust,Santa Barbara,34.4298,-119.641207,CA,93101,"1,882,135"
Montecito Bank & Trust,Santa Barbara,34.440538,-119.747074,CA,93101,"1,882,135"
Montecito Bank & Trust,Ventura,34.260173,-119.234417,CA,93101,"1,882,135"
Montecito Bank & Trust,Santa Barbara,34.441985,-119.814897,CA,93101,"1,882,135"
Montecito Bank & Trust,Santa Barbara,34.441219,-119.822023,CA,93101,"1,882,135"
Montecito Bank & Trust,Santa Barbara,34.59787,-120.129011,CA,93101,"1,882,135"
Montecito Bank & Trust,Santa Barbara,34.430277,-119.869779,CA,93101,"1,882,135"
Montecito Bank & Trust,Ventura,34.220683,-119.057668,CA,93101,"1,882,135"
Montecito Bank & Trust,Ventura,34.152968,-118.828288,CA,93101,"1,882,135"
Gbc International Bank,King,47.745075,-122.345571,CA,90036,"701,570"
Gbc International Bank,Los Angeles,34.062427,-118.124331,CA,90036,"701,570"
Gbc International Bank,Santa Clara,37.387631,-121.884852,CA,90036,"701,570"
Gbc International Bank,Los Angeles,33.99452,-117.896143,CA,90036,"701,570"
Gbc International Bank,San Francisco,37.799175,-122.408515,CA,90036,"701,570"
Gbc International Bank,Los Angeles,34.062332,-118.352349,CA,90036,"701,570"
Gbc International Bank,Orange,33.744917,-117.97017,CA,90036,"701,570"
Monterey County Bank,Monterey,36.659024,-121.658957,CA,93940,"199,086"
Monterey County Bank,Monterey,36.538968,-121.905993,CA,93940,"199,086"
Monterey County Bank,Monterey,36.620812,-121.916902,CA,93940,"199,086"
Monterey County Bank,Monterey,36.596023,-121.893426,CA,93940,"199,086"
Bank Of The Sierra,Fresno,36.66606,-119.39824,CA,93257,"3,109,813"
Bank Of The Sierra,Tulare,36.297435,-119.157113,CA,93257,"3,109,813"
Bank Of The Sierra,Kern,35.771499,-119.246247,CA,93257,"3,109,813"
Bank Of The Sierra,San Luis Obispo,35.626832,-120.691457,CA,93257,"3,109,813"
Bank Of The Sierra,Tulare,36.33017,-119.291448,CA,93257,"3,109,813"
Bank Of The Sierra,San Luis Obispo,35.120749,-120.604783,CA,93257,"3,109,813"
Bank Of The Sierra,San Luis Obispo,35.14589,-120.644906,CA,93257,"3,109,813"
Bank Of The Sierra,Tulare,36.202506,-119.088572,CA,93257,"3,109,813"
Bank Of The Sierra,Tulare,36.225902,-119.32532,CA,93257,"3,109,813"
Bank Of The Sierra,Tulare,36.065861,-119.051171,CA,93257,"3,109,813"
Bank Of The Sierra,Fresno,36.706178,-119.558993,CA,93257,"3,109,813"
Bank Of The Sierra,Fresno,36.808688,-119.680859,CA,93257,"3,109,813"
Bank Of The Sierra,Santa Barbara,34.421776,-119.701655,CA,93257,"3,109,813"
Bank Of The Sierra,Kern,35.124727,-118.491682,CA,93257,"3,109,813"
Bank Of The Sierra,Kern,35.131386,-118.450498,CA,93257,"3,109,813"
Bank Of The Sierra,Tulare,36.416394,-119.098857,CA,93257,"3,109,813"
Bank Of The Sierra,Fresno,36.569599,-119.610601,CA,93257,"3,109,813"
Bank Of The Sierra,Tulare,36.208189,-119.345576,CA,93257,"3,109,813"
Bank Of The Sierra,Kern,35.390278,-118.96732,CA,93257,"3,109,813"
Bank Of The Sierra,Tulare,36.308152,-119.313926,CA,93257,"3,109,813"
Bank Of The Sierra,Los Angeles,34.415475,-118.553523,CA,93257,"3,109,813"
Bank Of The Sierra,Tulare,36.297796,-119.210687,CA,93257,"3,109,813"
Bank Of The Sierra,Tulare,36.543076,-119.387119,CA,93257,"3,109,813"
Bank Of The Sierra,Ventura,34.446716,-119.250383,CA,93257,"3,109,813"
Bank Of The Sierra,Kern,35.396829,-119.092097,CA,93257,"3,109,813"
Bank Of The Sierra,Tulare,36.414811,-118.925142,CA,93257,"3,109,813"
Bank Of The Sierra,Kings,36.327982,-119.650882,CA,93257,"3,109,813"
Bank Of The Sierra,Kern,35.366339,-119.052633,CA,93257,"3,109,813"
Bank Of The Sierra,San Luis Obispo,35.276683,-120.666422,CA,93257,"3,109,813"
Bank Of The Sierra,Ventura,34.400561,-118.914549,CA,93257,"3,109,813"
Bank Of The Sierra,Fresno,36.736329,-119.69265,CA,93257,"3,109,813"
Bank Of The Sierra,Fresno,36.808772,-119.775855,CA,93257,"3,109,813"
Bank Of The Sierra,Santa Barbara,34.660949,-120.465053,CA,93257,"3,109,813"
Bank Of The Sierra,San Luis Obispo,35.483014,-120.660286,CA,93257,"3,109,813"
Bank Of The Sierra,Fresno,36.84419,-119.808738,CA,93257,"3,109,813"
Bank Of The Sierra,Kern,35.125876,-117.984618,CA,93257,"3,109,813"
Bank Of The Sierra,Kern,35.339902,-119.096118,CA,93257,"3,109,813"
Bank Of The Sierra,Ventura,34.2797,-119.293122,CA,93257,"3,109,813"
Bank Of The Sierra,Tulare,36.067006,-119.01626,CA,93257,"3,109,813"
Bank Of The Sierra,Ventura,34.353176,-119.062669,CA,93257,"3,109,813"
Bank Of The Sierra,Tulare,36.068856,-119.017717,CA,93257,"3,109,813"
"Mufg Union Bank, National Association",Riverside,33.610316,-114.597143,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Monterey,36.662494,-121.657687,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,33.230176,-117.306727,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Snohomish,48.057856,-122.176933,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Santa Barbara,34.421887,-119.651223,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",King,47.760344,-122.202146,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,34.131103,-118.064859,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Kern,35.594204,-119.33765,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Sacramento,38.253124,-121.297756,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Fresno,36.871566,-119.764018,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Orange,33.899354,-117.909716,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Orange,33.61065,-117.891184,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",King,47.617459,-122.194569,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,34.058624,-118.444382,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Santa Clara,37.431179,-121.899254,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,34.041339,-118.254813,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Contra Costa,37.773865,-121.924663,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.711483,-117.154193,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,34.030124,-118.497736,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.90163,-117.223474,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Santa Clara,37.380485,-122.000441,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Santa Clara,37.2506,-121.8762,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.92095,-117.21591,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Stanislaus,37.641727,-120.998716,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Alameda,37.72606,-122.157132,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Bernardino,34.106305,-117.553294,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,34.053932,-118.464311,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.72239,-117.231013,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Solano,38.135358,-122.21584,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.981129,-117.077275,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Orange,33.790186,-117.958626,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,34.050908,-118.240429,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",King,47.60842,-122.333051,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.717796,-117.160121,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.745011,-116.935224,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,34.143326,-118.39795,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,33.920331,-118.072713,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Maricopa,33.443176,-111.957246,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.951711,-117.06504,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Marin,37.974414,-122.530284,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",New York,40.759705,-73.980653,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,33.91611,-118.353121,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.955236,-117.229646,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Santa Clara,37.279709,-122.032176,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Kern,35.77332,-119.246655,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.95722,-117.127851,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",King,47.675597,-122.206071,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Orange,33.72935,-117.788314,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Bernardino,34.012082,-117.743559,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Orange,33.745766,-117.814275,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.605067,-117.06573,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Contra Costa,37.877194,-122.181744,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Monterey,36.58318,-121.902044,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,33.864242,-118.393006,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Mateo,37.576507,-122.346842,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,33.865893,-118.352734,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Riverside,33.865311,-117.545298,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,34.221594,-118.446814,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Kern,35.623919,-117.669871,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Fresno,36.72912,-119.793981,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Ventura,34.271798,-118.77094,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Santa Barbara,34.43699,-119.633083,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Santa Clara,37.2952,-121.987835,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",King,47.668697,-122.37662,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Pierce,47.249157,-122.438429,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Orange,33.625565,-117.904664,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,33.037532,-116.876721,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,34.046252,-118.524411,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,34.153714,-118.465206,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Orange,33.73963,-117.954779,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Orange,33.673227,-117.92091,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.96049,-117.265217,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Contra Costa,37.897283,-122.060981,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,33.887127,-118.309153,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Orange,33.728032,-117.989367,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",King,47.84923,-122.22055,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,34.158124,-118.496127,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.722608,-117.084993,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Orange,33.612276,-117.864039,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Francisco,37.785599,-122.42938,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,33.362026,-117.249206,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,33.020714,-117.074832,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Santa Clara,37.33738,-121.918431,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",King,47.672457,-122.114344,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.800255,-117.238738,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Bernardino,34.419722,-117.289277,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Bernardino,34.057013,-117.182629,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Orange,33.676913,-117.831609,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Orange,33.810578,-117.94423,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Orange,33.814052,-117.821391,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,33.990014,-117.913949,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",King,47.757313,-122.152762,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Orange,33.685672,-117.855466,CA,94104,"136,271,523"
